Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-August-2024,2710.35,2724.05,2695.05,2715.80,2707.998395061728395061,81000,6441,219347870.00,40938,50.54,29.00,5.45
31-July-2024,2692.15,2708.00,2676.00,2706.05,2691.385776293823038397,44925,3180,120910506.00,29567,65.81,32.00,13.90
30-July-2024,2715.05,2754.00,2685.50,2690.75,2723.843196127670415256,54954,5202,149686079.00,22690,41.29,68.50,-24.30
29-July-2024,2711.75,2720.00,2692.15,2715.05,2706.758032215933826730,80395,5422,217609812.00,44088,54.84,27.85,3.30
26-July-2024,2709.30,2726.10,2687.45,2711.75,2709.660392304447189435,329489,16581,892803293.00,58039,17.61,38.65,2.45
25-July-2024,2702.30,2724.00,2671.10,2709.25,2703.194218312324929971,45696,4071,123525163.00,17026,37.26,52.90,6.95
24-July-2024,2759.95,2759.95,2674.10,2716.80,2717.288955950125154981,128241,9703,348467853.00,65448,51.04,85.85,-43.15
23-July-2024,2736.05,2812.00,2730.45,2766.50,2772.842472266244057052,119890,9627,332436084.00,36908,30.78,81.55,30.45
22-July-2024,2709.95,2748.00,2707.95,2734.50,2730.479657387580299785,42497,3649,116037194.00,19781,46.55,40.05,24.55
19-July-2024,2725.45,2743.15,2716.25,2726.65,2727.910308620489615964,172380,14440,470237179.00,24157,14.01,26.90,1.20
18-July-2024,2692.00,2750.00,2655.05,2736.45,2721.991369124864900462,258143,20960,702663018.00,133290,51.63,94.95,44.45
16-July-2024,2620.65,2724.95,2620.65,2689.65,2686.427526725128211566,159307,9990,427966710.00,70743,44.41,104.30,69.00
15-July-2024,2625.25,2628.25,2613.50,2618.90,2620.797253299158324962,57742,5839,151330075.00,35127,60.83,14.75,-6.35
12-July-2024,2600.00,2639.00,2599.95,2622.40,2624.144852239008023767,273313,20401,717212902.00,56652,20.73,39.05,22.40
11-July-2024,2611.55,2616.00,2590.00,2610.10,2608.811638517377120225,83069,8801,216711374.00,46669,56.18,26.00,-1.45
10-July-2024,2588.95,2625.90,2573.00,2610.60,2602.852045684545323116,34585,3447,90019638.00,14451,41.78,52.90,21.65
9-July-2024,2585.00,2614.05,2568.15,2589.45,2594.814900806878002804,43501,4570,112877043.00,22251,51.15,45.90,4.45
8-July-2024,2555.05,2595.00,2536.30,2586.80,2576.914780925768992922,174644,15940,450042705.00,113772,65.14,58.70,31.75
5-July-2024,2495.00,2555.00,2495.00,2547.20,2535.503873729848454082,349663,28650,886571891.00,107374,30.71,60.00,52.20
4-July-2024,2519.95,2535.00,2493.55,2496.95,2510.582322892107331312,35628,4864,89447027.00,13916,39.06,41.45,-23.00
3-July-2024,2485.00,2516.50,2474.15,2510.25,2497.148364818682361875,84272,7722,210439687.00,53900,63.96,42.35,25.25
2-July-2024,2515.00,2515.25,2480.25,2485.15,2491.822590247334524002,18477,1989,46041406.00,7531,40.76,35.00,-29.85
1-July-2024,2470.00,2522.90,2455.30,2502.25,2505.134462151394422310,161644,12902,404939955.00,91714,56.74,67.60,32.25
28-June-2024,2471.75,2490.00,2463.05,2475.20,2478.539027010786679773,306211,30100,758955914.00,44809,14.63,26.95,3.45
27-June-2024,2462.95,2482.95,2435.75,2462.55,2466.091869608895971178,86601,7874,213566022.00,48284,55.75,47.20,-0.40
26-June-2024,2432.10,2466.00,2431.25,2446.70,2448.728989236400536367,27593,2283,67567779.00,12380,44.87,34.75,14.60
25-June-2024,2443.00,2443.35,2428.00,2431.90,2438.297230314361493977,45998,4643,112156796.00,32995,71.73,15.35,-11.10
24-June-2024,2435.25,2467.00,2429.00,2441.60,2447.262765602402936922,71912,6817,175987560.00,29971,41.68,38.00,6.35
21-June-2024,2481.75,2481.75,2425.60,2441.35,2443.000983681849184777,291761,23893,712772410.00,29306,10.04,56.15,-40.40
20-June-2024,2459.95,2489.55,2447.00,2481.80,2474.363058893047075044,81232,6859,200997460.00,38952,47.95,42.55,21.85
19-June-2024,2492.40,2497.70,2452.40,2457.30,2474.335778384705423332,25630,2363,63417226.00,11514,44.92,45.30,-35.10
18-June-2024,2475.05,2497.00,2473.65,2484.40,2485.201461055664162979,29157,2352,72461019.00,14324,49.13,23.35,9.35
14-June-2024,2475.00,2509.60,2470.05,2479.25,2483.100443976776599377,108339,9781,269016619.00,30161,27.84,39.55,4.25
13-June-2024,2495.35,2505.00,2446.90,2487.55,2491.963377316799453517,143463,12200,357504542.00,76421,53.27,58.10,-7.80
12-June-2024,2574.45,2574.45,2517.50,2529.00,2532.435300730747611017,35580,3381,90104048.00,16019,45.02,56.95,-45.45
11-June-2024,2564.10,2577.05,2552.20,2555.35,2560.278507230831823057,54074,3005,138444500.00,36451,67.41,24.85,-8.75
10-June-2024,2571.50,2591.40,2546.80,2564.20,2565.123573082142572044,50108,5767,128533212.00,32997,65.85,44.60,-7.30
7-June-2024,2555.00,2597.50,2527.25,2576.65,2569.556254938894383452,402418,31179,1034035689.00,83882,20.84,70.25,21.65
6-June-2024,2610.00,2610.05,2517.45,2549.70,2536.858263505831824497,237490,16627,602478469.00,141547,59.60,92.60,-60.30
5-June-2024,2525.05,2723.90,2525.05,2602.90,2657.440129691981543833,400950,31931,1065500620.00,162480,40.52,198.85,77.85
4-June-2024,2355.55,2508.95,2340.35,2496.20,2449.734081406041258219,230548,20858,564781293.00,84110,36.48,168.60,140.65
3-June-2024,2399.85,2399.85,2345.00,2354.80,2358.885544518112367799,43589,5698,102821462.00,28465,65.30,54.85,-45.05
31-May-2024,2360.85,2377.90,2317.95,2328.70,2341.501433997821030005,339610,25753,795197302.00,70880,20.87,59.95,-32.15
30-May-2024,2366.05,2372.80,2334.45,2349.55,2352.812184789187008271,64441,5350,151617570.00,49441,76.72,38.35,-16.50
29-May-2024,2390.00,2393.20,2367.75,2372.40,2376.294598983036362859,46806,3862,111224845.00,32593,69.63,25.45,-17.60
28-May-2024,2383.70,2410.00,2379.20,2393.30,2397.915148573034569099,39139,2774,93852001.00,13388,34.21,30.80,9.60
27-May-2024,2369.90,2399.00,2361.65,2383.65,2386.886143866744078960,99898,9413,238445152.00,61473,61.54,37.35,13.75
24-May-2024,2380.90,2383.60,2364.60,2369.90,2372.777397158849719142,101297,7891,240355232.00,13252,13.08,19.00,-11.00
23-May-2024,2366.90,2387.65,2355.50,2380.65,2372.681699058641004675,47697,4351,113169799.00,23136,48.51,32.15,13.75
22-May-2024,2319.85,2374.90,2313.00,2366.80,2360.744018886617061191,47441,4129,111996057.00,20663,43.56,61.90,46.95
21-May-2024,2318.00,2324.55,2301.65,2310.25,2309.527641984184040258,55640,5907,128502118.00,30376,54.59,22.90,-7.75
18-May-2024,2320.05,2377.95,2320.05,2327.40,2326.718792866941015089,3645,451,8480890.00,2060,56.52,57.90,7.35
17-May-2024,2349.10,2349.10,2314.15,2319.45,2326.962965584358135008,169545,11291,394524936.00,71801,42.35,34.95,-29.65
16-May-2024,2338.95,2348.50,2301.45,2342.85,2316.289101310999121218,55759,3591,129153964.00,38210,68.53,47.05,3.90
15-May-2024,2353.85,2355.00,2319.00,2321.75,2331.270238460751202538,19542,2067,45557683.00,7695,39.38,36.00,-32.10
14-May-2024,2351.25,2372.70,2346.60,2349.35,2359.777825190242514757,14061,1409,33180836.00,6589,46.86,26.10,-1.90
13-May-2024,2365.15,2380.00,2348.00,2360.30,2359.976970633693972179,32350,2946,76345255.00,12541,38.77,32.00,-4.85
10-May-2024,2321.00,2371.00,2321.00,2357.10,2352.084564504220613644,131379,10229,309014518.00,29420,22.39,50.00,36.10
9-May-2024,2359.75,2360.95,2320.25,2324.95,2333.278012909937814768,42293,3526,98681327.00,13276,31.39,40.70,-34.80
8-May-2024,2368.85,2371.20,2324.15,2340.35,2340.626313236081370449,119552,10146,279826557.00,56696,47.42,47.05,-28.50
7-May-2024,2268.95,2389.75,2260.00,2379.60,2349.795507745952236613,225989,13248,531027937.00,69330,30.68,129.75,110.65
6-May-2024,2225.00,2260.00,2211.85,2255.35,2236.128792232539850579,33061,3221,73928654.00,16601,50.21,48.15,30.35
3-May-2024,2230.00,2235.55,2204.00,2215.50,2212.413882369184039762,115888,12072,256392220.00,72520,62.58,31.55,-14.50
2-May-2024,2209.95,2243.40,2209.95,2225.45,2233.944773335495904630,86317,9888,192827411.00,39598,45.88,33.45,15.50
30-April-2024,2234.35,2239.95,2225.00,2230.70,2233.878321905566568095,153865,10101,343715688.00,116544,75.74,14.95,-3.65
29-April-2024,2250.60,2250.60,2220.00,2226.95,2226.858443366783502184,104135,6194,231893904.00,89975,86.40,30.60,-23.65
26-April-2024,2235.75,2254.85,2217.70,2221.50,2232.105866707782446131,207544,15628,463260180.00,74558,35.92,37.15,-14.25
25-April-2024,2246.75,2246.75,2215.25,2231.00,2226.902421760453005713,59337,6208,132137709.00,23677,39.90,31.50,-15.75
24-April-2024,2267.35,2268.65,2245.00,2259.15,2255.333875307279871474,103326,8669,233034628.00,57019,55.18,23.65,-8.20
23-April-2024,2250.45,2273.75,2248.70,2262.75,2263.407264474945692406,82401,7747,186507022.00,45748,55.52,25.05,12.30
22-April-2024,2245.80,2252.90,2229.00,2242.55,2240.998833829703254512,55738,6662,124908793.00,29578,53.07,23.90,-3.25
19-April-2024,2223.40,2244.35,2195.65,2232.25,2230.832648244665158816,203380,18760,453706744.00,49424,24.30,48.70,8.85
18-April-2024,2230.95,2237.85,2210.10,2214.95,2224.406038372264867731,115031,12369,255875651.00,66484,57.80,27.75,-16.00
16-April-2024,2185.25,2232.00,2170.25,2220.90,2200.238977411615590059,88364,11348,194421917.00,51220,57.96,61.75,35.65
15-April-2024,2229.75,2229.75,2190.15,2194.60,2201.043485374151296573,415634,26336,914828508.00,343084,82.54,39.60,-35.15
12-April-2024,2256.70,2264.50,2228.85,2233.00,2241.158838687647159255,251853,28381,564442577.00,124607,49.48,35.65,-23.70
10-April-2024,2274.00,2274.00,2259.00,2263.20,2263.181146466452151114,176211,11579,398797413.00,141117,80.08,15.00,-10.80
9-April-2024,2270.00,2274.50,2256.00,2264.35,2265.605241359863238222,56741,7744,128552707.00,35113,61.88,18.50,-5.65
8-April-2024,2283.60,2288.55,2267.70,2269.15,2276.238254825296344566,64452,7051,146708108.00,35404,54.93,20.85,-14.45
5-April-2024,2267.00,2280.20,2259.00,2267.70,2270.604596968785213241,169503,12517,384874291.00,75044,44.27,21.20,0.70
4-April-2024,2274.95,2281.60,2250.30,2265.55,2265.439862046177357399,96844,11192,219394258.00,54406,56.18,31.30,-9.40
3-April-2024,2285.70,2285.70,2261.75,2265.80,2272.288947233904133460,43039,2853,97797044.00,29001,67.38,23.95,-19.90
2-April-2024,2288.80,2295.00,2277.00,2286.50,2286.785969064464419098,119151,7541,272472835.00,94627,79.42,18.00,-2.30
1-April-2024,2268.00,2294.85,2261.80,2286.65,2281.650606039854824351,73015,6502,166594719.00,41809,57.26,33.05,18.65
28-March-2024,2240.65,2287.85,2240.10,2268.25,2267.657036998774377444,212953,14008,482904369.00,92879,43.61,47.75,27.60
27-March-2024,2245.05,2263.00,2235.90,2240.00,2246.225829325943434672,122690,10849,275589447.00,69468,56.62,27.10,-5.05
26-March-2024,2228.95,2259.35,2222.00,2240.70,2241.791812536048180489,74553,3840,167132305.00,44867,60.18,37.35,11.75
22-March-2024,2241.95,2265.35,2230.85,2256.25,2252.894884792106481220,265737,15511,598677528.00,123208,46.36,34.50,14.30
21-March-2024,2239.35,2258.55,2237.00,2242.60,2248.581221037828441401,204793,6899,460493694.00,180413,88.10,21.55,3.25
20-March-2024,2253.70,2265.85,2240.00,2241.80,2250.487840110387650381,92764,10540,208764254.00,60113,64.80,25.85,-11.90
19-March-2024,2285.00,2304.60,2246.90,2269.30,2265.903360853193629113,171028,25456,387532920.00,116355,68.03,57.70,-15.70
18-March-2024,2318.50,2323.25,2296.90,2300.05,2306.201099947332171940,98732,11975,227695847.00,70917,71.83,26.35,-18.45
15-March-2024,2335.95,2338.10,2316.00,2327.90,2324.629424087758055915,262540,15712,610308209.00,181211,69.02,22.10,-8.05
14-March-2024,2320.00,2341.35,2300.00,2335.20,2330.362498409282846863,86439,7391,201434204.00,54650,63.22,41.35,15.20
13-March-2024,2377.80,2377.80,2305.00,2313.85,2339.345575028048126716,180939,18922,423278849.00,132697,73.34,72.80,-63.95
12-March-2024,2384.60,2384.60,2361.30,2378.15,2371.958907812922411462,18495,2371,43869380.00,9932,53.70,23.30,-6.45
11-March-2024,2418.30,2418.30,2383.45,2388.10,2402.560040340400457795,88249,6940,212023521.00,66272,75.10,34.85,-30.20
7-March-2024,2402.05,2427.00,2402.05,2420.65,2418.706617164424023629,97504,7420,235833570.00,12196,12.51,24.95,18.60
6-March-2024,2400.60,2405.45,2376.00,2400.70,2395.676276564652832867,47902,2482,114757685.00,34309,71.62,29.45,0.10
5-March-2024,2416.70,2418.70,2391.90,2398.05,2402.260029768407253659,146464,7368,351844613.00,107761,73.58,26.80,-18.65
4-March-2024,2419.45,2427.50,2405.20,2421.20,2421.737491622564766240,43271,2514,104791003.00,29029,67.09,22.30,1.75
2-March-2024,2414.05,2423.20,2376.00,2415.85,2415.895260386190754827,6836,1007,16515060.00,5532,80.92,47.20,1.80
1-March-2024,2412.55,2438.60,2403.75,2412.85,2422.752488123010971919,153027,9802,370746545.00,57138,37.34,34.85,0.30
29-February-2024,2423.70,2429.65,2397.80,2411.05,2413.261459933594330739,40358,3761,97394406.00,30102,74.59,31.85,-12.65
28-February-2024,2411.95,2424.95,2402.00,2421.25,2415.598717298020578600,21673,2635,52353271.00,13017,60.06,22.95,9.30
27-February-2024,2417.80,2417.80,2390.00,2404.90,2399.680776892430278884,16064,1545,38548472.00,8385,52.20,27.80,-12.90
26-February-2024,2393.95,2406.50,2380.15,2403.45,2389.265477424130273871,67550,5949,161394883.00,46244,68.46,26.35,9.50
23-February-2024,2376.85,2405.25,2376.85,2394.35,2394.575576927694930720,166572,14049,398869243.00,23060,13.84,28.40,17.50
22-February-2024,2419.80,2419.80,2365.05,2387.90,2373.299920516896569406,78004,9903,185126887.00,59477,76.25,54.75,-31.90
21-February-2024,2403.10,2422.00,2394.35,2406.05,2413.965593634144135997,44236,3266,106784182.00,31160,70.44,27.65,2.95
20-February-2024,2374.85,2408.00,2367.90,2402.80,2383.882989413661751302,85582,8146,204017474.00,65302,76.30,40.10,27.95
19-February-2024,2392.85,2394.00,2373.80,2387.55,2386.510403574919703951,14322,1488,34179602.00,6920,48.32,20.20,-5.30
16-February-2024,2367.80,2382.00,2358.50,2375.05,2366.597684027593055629,225564,14230,533819240.00,92979,41.22,23.50,7.25
15-February-2024,2368.00,2382.55,2347.00,2351.10,2361.318694135173278971,102032,14631,240930069.00,64635,63.35,35.55,-16.90
14-February-2024,2382.45,2394.45,2370.15,2388.95,2381.788860398860398860,35100,3258,83600789.00,26815,76.40,24.30,6.50
13-February-2024,2393.90,2400.30,2380.35,2393.55,2397.282445072873613226,45970,4101,110203074.00,38176,83.05,19.95,-0.35
12-February-2024,2421.15,2424.00,2382.80,2385.60,2401.954948064067065428,65369,9595,157013393.00,44368,67.87,41.20,-35.55
9-February-2024,2416.85,2428.65,2406.15,2424.20,2424.335141059468236249,246350,15846,597234962.00,110790,44.97,22.50,7.35
8-February-2024,2428.05,2439.25,2400.00,2417.90,2414.913898921869483746,73646,7823,177848749.00,41615,56.51,39.25,-10.15
7-February-2024,2430.05,2437.30,2414.70,2426.00,2425.141674801578880353,47122,2260,114277526.00,39015,82.80,22.60,-4.05
6-February-2024,2422.15,2441.50,2418.55,2426.25,2426.293583888840793004,184816,14939,448417875.00,163203,88.31,22.95,4.10
5-February-2024,2470.00,2470.00,2413.05,2420.10,2438.804368231873440326,87358,9981,213049072.00,64729,74.10,56.95,-49.90
2-February-2024,2474.20,2487.25,2441.70,2454.05,2458.948170598435063894,205887,16519,506265462.00,67427,32.75,45.55,-20.15
1-February-2024,2478.90,2510.90,2470.00,2474.20,2485.048602410187484338,87794,5956,218172357.00,66735,76.01,40.90,-4.70
31-January-2024,2450.00,2485.25,2442.10,2480.40,2462.490959360321724240,63657,6007,156754787.00,32989,51.82,43.15,30.40
30-January-2024,2467.85,2493.95,2447.45,2458.95,2479.308142788457749087,126873,8752,314557262.00,73095,57.61,46.50,-8.90
29-January-2024,2414.90,2449.25,2414.00,2444.40,2436.806056527590847913,44580,5416,108632814.00,25129,56.37,35.25,29.50
25-January-2024,2456.00,2468.00,2421.00,2430.10,2449.874849842648798512,218937,15729,536368250.00,68149,31.13,47.00,-25.90
24-January-2024,2385.05,2446.85,2368.00,2444.10,2420.458591505417286856,115556,6491,279698513.00,92544,80.09,78.85,59.05
23-January-2024,2459.85,2480.00,2365.50,2375.15,2404.517376960082882898,235513,50826,566295101.00,145230,61.67,114.50,-84.70
20-January-2024,2514.15,2523.85,2465.00,2469.30,2487.363800128153978213,82713,6621,205737322.00,38079,46.04,58.85,-44.85
19-January-2024,2565.00,2574.75,2539.25,2564.75,2557.307555007286998575,183203,13284,468506416.00,47128,25.72,35.50,-0.25
18-January-2024,2564.10,2568.00,2537.15,2548.05,2547.104919510624597553,77650,8774,197782697.00,28629,36.87,30.85,-16.05
17-January-2024,2559.90,2570.00,2540.00,2563.80,2559.342175629969364806,112942,5554,289057224.00,98582,87.29,30.00,3.90
16-January-2024,2575.85,2585.50,2562.10,2568.05,2578.006811444329541537,72525,4019,186969944.00,60199,83.00,23.40,-7.80
15-January-2024,2545.25,2579.00,2531.00,2573.15,2553.763393560290709448,88886,8226,226993813.00,55285,62.20,48.00,27.90
12-January-2024,2536.05,2554.70,2512.10,2545.25,2538.981495118634745542,327265,21986,830919779.00,123668,37.79,42.60,9.20
11-January-2024,2580.35,2589.40,2532.00,2537.05,2562.900513127964592407,56711,3353,145344651.00,43185,76.15,57.40,-43.30
10-January-2024,2581.10,2594.00,2565.00,2577.20,2576.101916021198532409,24530,3360,63191780.00,12956,52.82,29.00,-3.90
9-January-2024,2578.95,2588.95,2571.05,2581.10,2584.008673142868059336,104691,5754,270522452.00,83616,79.87,17.90,2.15
8-January-2024,2620.45,2623.85,2566.65,2578.85,2579.447162149400321087,95301,7480,245823894.00,58243,61.11,57.20,-41.60
5-January-2024,2597.65,2630.00,2597.60,2620.30,2619.941962836353914023,157089,8386,411564063.00,33799,21.52,32.40,22.65
4-January-2024,2605.30,2622.95,2586.05,2592.20,2613.625217182912947097,33382,2028,87248037.00,23838,71.41,36.90,-13.10
3-January-2024,2601.70,2628.70,2600.00,2605.30,2613.509719370294318959,29220,2306,76366754.00,20092,68.76,28.70,3.60
2-January-2024,2654.85,2654.85,2606.00,2613.50,2624.099796644636502287,78680,7859,206464172.00,42498,54.01,48.85,-41.35
1-January-2024,2664.00,2669.00,2637.55,2655.70,2648.653025513659968390,17716,1897,46923537.00,9163,51.72,31.45,-8.30
29-December-2023,2633.80,2666.00,2620.15,2663.35,2654.109097211905115634,161544,17487,428755400.00,83871,51.92,45.85,29.55
28-December-2023,2609.30,2638.00,2606.80,2633.85,2621.706584290855900071,103914,10377,272432018.00,82119,79.03,31.20,24.55
27-December-2023,2588.65,2613.00,2580.05,2609.25,2598.226116069897157597,145757,11962,378709644.00,96608,66.28,32.95,20.60
26-December-2023,2578.65,2592.00,2567.55,2585.75,2577.637057978614258680,43861,2025,113057739.00,26346,60.07,24.45,7.10
22-December-2023,2556.70,2580.00,2547.30,2575.10,2570.809663260599113770,143078,10518,367826305.00,54909,38.38,32.70,18.40
21-December-2023,2530.80,2579.75,2530.80,2553.40,2557.124695089617138614,37716,2743,96444515.00,20462,54.25,48.95,22.60
20-December-2023,2570.30,2571.25,2547.80,2556.80,2558.422850092535471930,121575,11384,311040258.00,83667,68.82,23.45,-13.50
19-December-2023,2538.05,2566.75,2535.50,2561.50,2560.204885229311375868,86956,6077,222625176.00,64783,74.50,31.25,23.45
18-December-2023,2522.00,2543.95,2515.00,2535.45,2536.786953039780180329,144846,8224,367443443.00,97535,67.34,28.95,13.45
15-December-2023,2518.50,2530.40,2507.00,2523.00,2513.767236185010059334,195838,13994,492291148.00,86084,43.96,23.40,4.50
14-December-2023,2519.95,2520.00,2502.00,2518.50,2510.922940302684549310,92902,6714,233269763.00,77162,83.06,18.00,-1.45
13-December-2023,2510.00,2516.00,2498.55,2511.85,2505.446188024543338740,56716,1939,142098886.00,26295,46.36,17.45,1.85
12-December-2023,2500.05,2517.80,2497.55,2502.25,2503.922830549903071606,83051,11148,207953295.00,57530,69.27,20.25,2.20
11-December-2023,2521.80,2522.30,2500.00,2504.45,2505.118351569154163663,76315,5151,191178107.00,63201,82.82,22.30,-17.35
8-December-2023,2520.00,2533.35,2509.90,2521.35,2519.352782234969547785,228719,15009,576223849.00,68824,30.09,23.45,1.35
